pool,physical_page,virtual_page,clipmap,occupied_slots,nonempty_texels,empty_texels,last_layer_nonempty,max_occupied_layers,slot_fraction,last_layer_fraction,layer_counts,occupancy_histogram
dynamic,121,941,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,122,942,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,123,947,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,124,957,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,125,958,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,126,963,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,127,964,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,128,966,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,129,968,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,130,969,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,131,970,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,132,971,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,133,974,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,134,979,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,135,982,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,136,983,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,137,984,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,138,985,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,139,986,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,140,990,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,141,995,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,142,997,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,143,998,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,144,999,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,145,1000,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,146,1001,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,147,1002,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,148,1003,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,149,1004,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,150,1005,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,151,1006,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,152,1011,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,153,1013,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,154,1014,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,155,1015,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,156,1016,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,157,1017,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,158,632,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,159,633,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,160,634,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,161,636,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,162,645,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,163,646,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,164,647,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,165,648,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,166,649,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,167,650,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,168,662,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,169,663,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,170,664,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,171,665,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,172,666,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,173,678,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,174,679,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,175,680,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,176,681,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,177,682,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,178,685,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,179,688,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,180,694,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,181,695,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,182,696,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,183,697,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,184,698,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,185,701,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,186,704,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,187,707,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,188,710,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,189,711,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,190,712,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,191,713,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,192,714,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,193,717,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,194,720,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,195,723,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,196,724,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,197,725,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,198,726,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,199,727,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,200,728,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,201,729,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,202,730,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,203,731,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,204,732,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,205,733,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,206,736,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,207,737,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,208,739,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,209,740,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,210,741,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,211,742,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,212,743,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,213,744,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,214,745,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,215,746,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,216,747,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,217,748,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,218,749,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,219,752,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,220,755,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,221,756,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,222,757,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,223,758,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,224,759,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,225,760,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,226,761,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,227,762,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,228,763,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,229,764,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,230,382,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,231,383,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,232,399,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,233,400,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,234,401,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,235,415,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,236,416,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,237,417,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,238,430,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,239,431,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,240,432,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,241,433,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,242,434,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,243,435,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,244,446,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,245,447,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,246,448,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,247,449,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,248,450,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,249,451,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,250,462,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,251,463,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,252,464,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,253,465,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,254,466,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,255,467,1,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
